id,text,Anger,Fear,Joy,Sadness,Surprise,text_length,word_count,processed_text
eng_train_track_a_02283,Voice will occassionally change like in the movies.,0,0,0,0,1,51,8,voice will occassionally change like in the movies
eng_train_track_a_02284,i think ) into my skin to make the wound bigger then squeezed everything out.,0,1,0,1,0,77,15,i think  into my skin to make the wound bigger then squeezed everything out
eng_train_track_a_02285,"With my buddy convinced, our cop decoy is revealed...my 1977 black Pontiac Trans Am.",0,0,1,0,1,84,14,with my buddy convinced our cop decoy is revealedmy  black pontiac trans am
eng_train_track_a_02286,"Scariest part is when I couldn't move my body, with my conscious aware of everything and not being able to breathe.",0,1,0,1,1,115,21,scariest part is when i couldnt move my body with my conscious aware of everything and not being able to breathe
eng_train_track_a_02287,This expert also was the ex-husband of the murdered woman.,0,1,0,1,1,58,10,this expert also was the exhusband of the murdered woman
eng_train_track_a_02288,Actually we just used some giftcards we got for Christmas but that doesn't mean I wasn't swept off my feet.,0,0,1,0,0,107,20,actually we just used some giftcards we got for christmas but that doesnt mean i wasnt swept off my feet
eng_train_track_a_02289,"i did this without counting, so it's good to know that i am slowly getting a handle on eating reasonably without having to write down every single thing i put in my mouth.",0,0,1,0,0,171,33,i did this without counting so its good to know that i am slowly getting a handle on eating reasonably without having to write down every single thing i put in my mouth
eng_train_track_a_02290,"I took my shirt off and washed my face, hands and arms then I took a paper towel and slowly washed my belly.",0,0,0,0,0,108,23,i took my shirt off and washed my face hands and arms then i took a paper towel and slowly washed my belly
eng_train_track_a_02291,Walking through the toilet aisle I decide to let a fart out and make the aisle smell.,0,0,1,0,1,85,17,walking through the toilet aisle i decide to let a fart out and make the aisle smell
eng_train_track_a_02292,"My hand seemed to tremble more as I took the frail hand offered to me, feeling the protruding veins under my thumb.",0,1,0,1,0,115,22,my hand seemed to tremble more as i took the frail hand offered to me feeling the protruding veins under my thumb
eng_train_track_a_02293,At times I was actually having difficulty breathing because the water was in my nose.,0,1,0,0,0,85,15,at times i was actually having difficulty breathing because the water was in my nose
eng_train_track_a_02294,This is my story.,0,0,0,0,0,17,4,this is my story
eng_train_track_a_02295,"My throat hurts, I have a headache and my ears are crackling.",0,1,0,0,0,61,12,my throat hurts i have a headache and my ears are crackling
eng_train_track_a_02296,I got on the pole and went down till I could reach the seint with my foot and I pulled it under me and I got in.,0,1,0,0,0,112,27,i got on the pole and went down till i could reach the seint with my foot and i pulled it under me and i got in
eng_train_track_a_02297,Now i'm stuck with a Class D Felony for Distribution of Marijuana... fucking sucks man..,1,1,0,1,0,88,15,now im stuck with a class d felony for distribution of marijuana fucking sucks man
eng_train_track_a_02298,"Needless to say, it was very hard not to cry due to disappointment.",0,0,0,1,0,67,13,needless to say it was very hard not to cry due to disappointment
eng_train_track_a_02299,"And now that we are back, I just feel drained and my calves hurt.",0,0,0,1,0,65,14,and now that we are back i just feel drained and my calves hurt
eng_train_track_a_02300,They buy energy from 'energy generators' and sell it to you the customer.,0,0,0,0,0,73,13,they buy energy from energy generators and sell it to you the customer
eng_train_track_a_02301,"Out of nowhere, my belly started aching.",0,1,0,0,1,40,7,out of nowhere my belly started aching
eng_train_track_a_02302,It was hung at a very strange angle.,0,1,0,0,1,36,8,it was hung at a very strange angle
eng_train_track_a_02303,I will defend this to the grave.,1,0,0,0,0,32,7,i will defend this to the grave
eng_train_track_a_02304,"The only flicks I remember off my head were the bad ones, But I'm sure there were classics mixed in there, too.",0,0,0,1,0,111,22,the only flicks i remember off my head were the bad ones but im sure there were classics mixed in there too
eng_train_track_a_02305,"In order to buy food at the festival, you have to go to a tent and buy food tickets.",0,0,0,0,0,84,19,in order to buy food at the festival you have to go to a tent and buy food tickets
eng_train_track_a_02306,"I spent all day at home, sick.",0,1,0,1,0,30,7,i spent all day at home sick
eng_train_track_a_02307,`` My God $ '' `` What's wrong with my arm? '',0,1,0,0,1,46,12,my god    whats wrong with my arm
eng_train_track_a_02308,He let a raccoon into our house.,1,1,0,0,1,32,7,he let a raccoon into our house
eng_train_track_a_02309,I was sweating and panicked.,0,1,0,0,0,28,5,i was sweating and panicked
eng_train_track_a_02310,"But my foot doesn't walk half a mile without pain, I've got a streaming cold that's refused to go away for a week, and as well as being entirely idle, I've got an aversion to crowds, actually an aversion to more than three people on the street at the same time.",0,1,0,1,0,261,51,but my foot doesnt walk half a mile without pain ive got a streaming cold thats refused to go away for a week and as well as being entirely idle ive got an aversion to crowds actually an aversion to more than three people on the street at the same time
eng_train_track_a_02311,"You know, in case he fucking died.",1,1,0,0,1,34,7,you know in case he fucking died
eng_train_track_a_02312,she started hallucinating and thrashing around in the bathroom stall at one point.,0,1,0,1,1,82,13,she started hallucinating and thrashing around in the bathroom stall at one point
eng_train_track_a_02313,This idea has been crashing around in my head so I had no choice but to finally write something.,0,1,0,0,0,96,19,this idea has been crashing around in my head so i had no choice but to finally write something
eng_train_track_a_02314,"I've got my own room and it's pure luxury after sleeping on the floor for over 3 weeks, my back is loving it too.",0,0,1,0,0,113,24,ive got my own room and its pure luxury after sleeping on the floor for over  weeks my back is loving it too
eng_train_track_a_02315,Though you can guess that I already have that scene in my head.,0,0,0,0,0,63,13,though you can guess that i already have that scene in my head
eng_train_track_a_02316,I looked down only to see a flashing red light buried in the dirt under my feet.,0,1,0,0,1,80,17,i looked down only to see a flashing red light buried in the dirt under my feet
eng_train_track_a_02317,Over two hours gone.,0,1,0,1,1,20,4,over two hours gone
eng_train_track_a_02318,I'm not sure I really even knew what the movie was about by the time it was done because my nerves were completely shot.,0,1,0,0,0,120,24,im not sure i really even knew what the movie was about by the time it was done because my nerves were completely shot
eng_train_track_a_02319,One time my aunt was sitting on her front porch in her bare feet and she felt a lick.,0,1,0,0,1,85,19,one time my aunt was sitting on her front porch in her bare feet and she felt a lick
eng_train_track_a_02320,"My dad was, and is, an avid cyclist.",0,0,1,0,0,36,8,my dad was and is an avid cyclist
eng_train_track_a_02321,Thankfully it was witnessed by the counselor in full detail.,0,1,1,0,0,60,10,thankfully it was witnessed by the counselor in full detail
eng_train_track_a_02322,There was apparently then some awkward laughter and apologies and my grandpa and his friends were dismissed.,1,1,0,1,1,108,17,there was apparently then some awkward laughter and apologies and my grandpa and his friends were dismissed
eng_train_track_a_02323,"I sat up, turned, and saw two glowing green eyes.",0,1,0,0,1,49,10,i sat up turned and saw two glowing green eyes
eng_train_track_a_02324,"After we were done, I could barely even move my fingers and I think I am going to be sick in a few days.",0,1,0,1,0,104,24,after we were done i could barely even move my fingers and i think i am going to be sick in a few days
eng_train_track_a_02325,I felt the sadness like a heaviness-a weight on my heart.,0,0,0,1,0,57,11,i felt the sadness like a heavinessa weight on my heart
eng_train_track_a_02326,"So, again, I tried to eat my lunch, my stomach in knots, an unseen hand gripping my heart.",0,1,0,1,0,90,18,so again i tried to eat my lunch my stomach in knots an unseen hand gripping my heart
eng_train_track_a_02327,mukhang champoy '' at the back of my head.,0,0,0,0,0,42,9,mukhang champoy  at the back of my head
eng_train_track_a_02328,"As the ocean roiled and seethed sturdy arms lifted my head, bidding me to simply breathe $ `` Breathe! ''",0,1,0,0,0,105,20,as the ocean roiled and seethed sturdy arms lifted my head bidding me to simply breathe   breathe
eng_train_track_a_02329,"I'm thinking of leaving earlier, maybe this week, maybe next week... My heads a mess right now.",0,1,0,1,0,95,17,im thinking of leaving earlier maybe this week maybe next week my heads a mess right now
eng_train_track_a_02330,I forgot that my mom needs to be eased into things just long enough to run my mouth off and cause an argument that was way too long.,1,0,0,0,0,132,28,i forgot that my mom needs to be eased into things just long enough to run my mouth off and cause an argument that was way too long
eng_train_track_a_02331,"Me: ""Negative, you'll never catch me.",0,1,1,0,1,37,6,me negative youll never catch me
